FILIST,,,,,,,,,,,,,,
7159,,,,,,,,,,,,,,
12908,12908,12908,12908,Clarion County Comm Bus QBWC,https://clarionbank.com/,814-226-6000,https://clarionbank.com/,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
714,714,714,714,Clarion County Comm Pers,https://clarionbank.com/,814-226-6000,https://web13.secureinternetbank.com/PBI_PBI1151/login/043318791,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
12911,12911,12911,12911,Clarion County Comm Pers QBDC,https://clarionbank.com/,814-226-6000,https://clarionbank.com/,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
7955,7955,7955,7955,Clarity CU,http://www.claritycu.com/,1-800-882-6583,https://my.homecu.net/banking/hcuLogin.prg?cu=IDADIV,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
56556,56556,56556,56556,Clark County Credit Union,http://www.ccculv.org/,1-800-748-6885,https://secure.ccculv.com/ccculv/uux.aspx#/login,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
17004,17004,17004,17004,"Classic Bank,NA",http://www.classicbank.com,(254) 697-6461,https://classicbk.ebanking-services.com,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
67777,67777,67777,67777,Classic City Bank Bus Direct,https://classiccitybank.com,706-608-5355,https://classiccitybank.com,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
67776,67776,67776,67776,Classic City Bank Bus Web,https://classiccitybank.com/,706-222-2265,https://web13.secureinternetbank.com/EBC_EBC1151/Login/061121481,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
67775,67775,67775,67775,Classic City Bank Retail Direct,https://classiccitybank.com,706-608-5355,https://classiccitybank.com,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
67774,67774,67774,67774,Classic City Bank Retail Web,https://classiccitybank.com/,706-222-2265,https://web13.secureinternetbank.com/PBI_PBI1151/Login/061121481,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
36930,36930,36930,36930,Clay County Savings Bank,http://www.claycountysavings.com,(816) 781-4500,https://secure.claycountysavings.com/Login,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
16564,16564,16564,16564,Clayton Bank and Trust - WC QB,https://www.claytonbank.com,800-894-4402,https://www.claytonbkonline.com/tob/live/usp-core/app/login/consumer,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
1406,1406,1406,1406,Clear Lake Bank And Trust Co.,https://www.clearlakebank.bank/,641-357-7121,https://www.clearlakebank.bank/,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
4317,4317,4317,4317,Clear Mountain Bank,https://www.clearmountainbank.com/,304-379-2265,https://web13.secureinternetbank.com/PBI_PBI1151/Login/051502599,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
69388,69388,69388,69388,Clear Mountain Bank CC,https://www.clearmountainbank.com,NA,https://www.clearmountainbank.com,ACTIVE, , , , ,NOT_QBP,NA
67207,67207,67207,67207,Clear Mountain Bank WC,https://www.clearmountainbank.com/,Please enter your Access ID and Password required for login,https://web13.secureinternetbank.com/ebc_ebc1151/Login/051502599,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
49818,49818,49818,49818,Clearview FCU,http://www.clearviewfcu.org/,1-800-926-0003,https://www2.netxselect.com/home_UNIVERSAL.htm,ACTIVE,"BANKING,PAYMENT&DIRECT", , , ,NOT_QBP,NA
51189,51189,51189,51189,Clearview FCU - BB WCQB,https://www.clearviewfcu.org,1-800-926-0003,https://www.clearviewfcu.org,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
67251,67251,67251,67251,Clearwater CU,https://clearwatercreditunion.org/,1-406-523-3300,https://ob.clearwatercreditunion.org/Authentication/Login.aspx,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
67252,67252,67252,67251,Clearwater Credit Union - QB,https://www.clearwatercreditunion.org,(406) 523-3300,https://ob.clearwatercreditunion.org/Authentication/UserRegistration.aspx,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
20028,20028,20028,20028,Cleveland State Bank,http://www.bankatcsb.com/,NA,https://my.clevelandstate.bank/login,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
68288,68288,68288,68288,Climate First Bank,https://climatefirstbank.com,727-335-0500,https://climatefirstbank.cbzsecure.com,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
68290,68290,68290,68290,Climate First Bank Biz,https://climatefirstbank.com,727.335.0500,https://climatefirstbankbiz.cbzsecure.com/,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
68291,68291,68291,68291,Climate First Bank Biz QBDC,https://climatefirstbank.com,727-335-0500,https://climatefirstbankbiz.cbzsecure.com,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
68289,68289,68289,68289,Climate First Bank QBDC,https://climatefirstbank.com,727-335-0500,https://climatefirstbank.cbzsecure.com,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
584,584,584,584,Clinton Bank KY,http://www.bankwithmutual.com,812-384-4431,https://web2.secureinternetbank.com/pbi_pbi1151/login/274970681,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
7276,7276,7276,7276,Clinton Savings WC QB BB,https://www.clintonsavings.com/,978-365-3700,https://www.clintonsavingsonline.com/tob/live/usp-core/app/redirectInitialLogin,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
43905,43905,43905,43905,Co-op CU,https://www.coopcu.com/#/home,NA,https://www.netteller.com/login2008/Authentication/Views/Login.aspx?returnUrl=%2fcoopcu,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
13068,13068,13068,13068,Co-op Credit Union,https://www.co-opcreditunion.com/,320-269-2117,https://my.co-opcreditunion.com/login,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
62760,62760,62760,62760,CoBank BeB,http://www.cobank.com,(855) 245-2988,http://www.cobank.com,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
19578,19578,19578,19578,CoVantage Credit Union,https://www.covantagecu.org/,NA,https://www1.covantagecu.org/CoVantageOnlineBanking/Home.aspx,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
53475,53475,53475,53475,Coast Central CU,http://www.coastccu.org/,707-445-8801,https://cconline.coastccu.org/CoastCentralCUOnline/Uux.aspx#/login,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
68681,68681,68681,68681,Coast360 FCU - DC,https://www.coast360fcu.com,671-477-8736,https://www.coast360fcu.com,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
18838,18838,18838,18838,CoastHills - QuickBooks WebConnect,https://www.coasthills.coop/,1-800-262-4488,https://www.coasthillsonline.coop/onlineserv/OFX/OFXRegister.cgi,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
67163,67163,67163,67163,CoastHills Business Direct,http://www.coasthills.coop/,1-800-262-4488,https://www.coasthillsonline.coop/tob/live/usp-core/app/login/consumer,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
18835,18835,18835,18835,CoastHills Web-Direct,https://www.coasthills.coop/,NA,https://www.coasthillsonline.coop/tob/live/usp-core/app/login/consumer,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
63267,63267,63267,63267,CoastLife CU QB,https://www.coastlifecu.com/,1-361-985-6810,https://www.coastlifecu.com/tob/live/usp-core/app/login/consumer,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
19206,19206,19206,19206,Coastal Bank & Trust,https://www.coastalbanknc.com/Default.aspx,910-577-3200,https://www.olb-ebanking.com/053112880/login/,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
51864,51864,51864,51864,Coastal Carolina National Bank,http://www.myccnb.com/,843-839-2265,https://web13.secureinternetbank.com/pbi_pbi1151/login/053208309,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
2355,2355,2355,2355,Coastal Community Bank,https://www.coastalbank.com/,425-257-9000,https://olb.coastalbank.com/login/,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
3200,3200,3200,3200,Coastal Community Bank BEB,https://www.coastalbank.com/,NA,https://www.coastalbank.com/,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
57795,57795,57795,57795,Coastal Community Bank DC,https://www.coastalbank.com,425-257-9000,https://www.coastalbank.com,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
9250,9250,9250,9250,Coastal Federal Credit Union,https://www.coastal24.com,1-800-868-4262,https://secure.coastal24.com/SignIn.aspx,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
64116,64116,64116,64116,Coastal Heritage Bank,https://coastalheritagebank.com/,NA,https://secure.myvirtualbranch.com/CHB/SignIn.aspx,ACTIVE,"BANKING,PAYMENT&DIRECT", , , ,NOT_QBP,NA
57195,57195,57195,64116,Coastal Heritage Bank - BUS,http://coastalheritagebank.com/,1-800-695-1300,http://coastalheritagebank.com/,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
9387,9387,9387,9387,Coastal States Bank,https://www.coastalstatesbank.com/,1-888-746-4272,https://web13.secureinternetbank.com/PBI_PBI1151/login/053208105,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
614,614,614,614,Coastal States Bank-Direct Connect,https://www.coastalstatesbank.com/,(888)749-4272,https://www.coastalstatesbank.com/,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
1832,1832,1832,1832,Coastal1 Credit Union,https://www.coastal1.org/,401-722-2212,https://secure.coastal1online.org/coastal1cuonline/uux.aspx,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
46857,46857,46857,46857,Coastway Community Bank,https://www.coastway.com/,401-455-3200,https://www.coastwayonline.com/onlineserv/CM/,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
5083,5083,5083,5083,Cobalt Credit Union,https://www.cobaltcu.com/,402-292-8000,https://secure-cobaltcu.com/SignOn/Logon,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
9128,9128,9128,9128,Coffee County Bank Bus,http://www.coffeecountybank.com,(931)728-1977,http://www.coffeecountybank.com,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
17778,17778,17778,17778,Cogent Bank,https://www.cogentbank.net/,1-386-774-0977,https://olb.cogentbank.net/login/,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
12614,12614,12614,12614,Cogent Bank Business DirectConnect,https://www.cogentbank.net/,407-545-2662,https://wwww.cogentbank.net/,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
7706,7706,7706,7706,Cogent Bank Business WebConnect,https://www.cogentbank.net/,407-545-2662,https://cogentbank.ebanking-services.com/eamweb/account/login.aspx?appId=beb&brand=cogentbank,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
956,956,956,956,Colchester State Bank,http://www.colchesterstatebank.com,309-776-3245,https://colchesterstatebank.myebanking.net/#/login,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
17001,17001,17001,17001,Coleman County State Bank,http://www.colemanbank.com,(325) 625-2172,https://www.olb-ebanking.com/111321814/login/,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
50307,50307,50307,50307,Colfax Banking Co.,http://www.colfaxbanking.com,(318)627-3161,http://www.colfaxbanking.com,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
4250,4250,4250,4250,Collins Community C.U.,http://www.collinscu.org/,NA,https://onlineaccessplus.com/collinscu/,ACTIVE, , , , ,NOT_QBP,NA
17503,17503,17503,17503,Collins Community CU,http://www.collinscu.org/,1-319-393-9000,https://collinsccu.onlinebank.com/SignIn.aspx,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
68909,68909,68909,68909,Collins Community CU DC,https://www.collinscu.org/,1-319-393-9000,https://collinsccu.onlinebank.com/SignIn.aspx,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
10471,10471,10471,10471,"Colonial Savings, F.A.",http://www.colonialsavings.com,1-817-390-2000,https://olb.colonialsavings.com/login/,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
11931,11931,11931,11931,Colony Bank,https://colony.bank/,800-873-6404,https://web13.secureinternetbank.com/PBI_PBI1151/Login/061202672,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
9374,9374,9374,9374,Colony Bank Business,https://colony.bank,800-873-6404,https://colony.bank,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
9371,9371,9371,9371,Colony Bank Business Direct,https://colony.bank,800-873-6404,https://colony.bank,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
9368,9368,9368,9368,Colony Bank QB DC,https://colony.bank,800-873-6404,https://colony.bank,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
67451,67451,67451,67451,Colorado Bank and Trust Co. QBDC,https://www.colobank.com/,719-384-8131,https://www.colobank.com/,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
11530,11530,11530,11530,Colorado Credit Union,https://www.ccu.org/,1-800-828-2274,https://secure.ccu.org/login,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
6197,6197,6197,6197,Columbia Bank NJ Bus DC,https://www.columbiabankonline.com,800-522-4167,https://mycb.columbiabankonline.com/columbiabankonline/uux.aspx#/login,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
7516,7516,7516,7516,Columbia Bank NJ Bus WC,https://www.columbiabankonline.com,800-522-4167,https://www.columbiabankonline.com,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
19272,19272,19272,19272,Columbia Bank NJ QB Personal,https://www.columbiabankonline.com,800 522-4167,https://www.columbiabankonline.com,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
8723,8723,8723,8723,Columbia Credit Union Credit Card,https://www.columbiacu.org/,360-891-4000 or 800-699-4009,https://onlineaccessplus.com/oa/columbiacu/,ACTIVE, , , , ,NOT_QBP,NA
17332,17332,17332,17332,Columbia Credit Union QB,http://www.columbiacu.org/,360-891-4000,https://www.columbiacuwb.org/tob/live/usp-core/app/login/consumer,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
62436,62436,62436,62436,Columbus Bank & Trust Co. Biz,https://www.colbank.com/,800-343-2282,https://www.colbank.biz/EBC_EBC1151/Login/104913284,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
53502,53502,53502,53502,Columbus State Bank,http://www.columbusstate.com,(979) 732-5786,https://columbusstate.myebanking.net/#/login,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
5601,5601,5601,5601,Comerica,http://www.comerica.com/,(888) 444-9876,https://cdplacement.comerica.com/Monarch/default.asp,ACTIVE,"BANKING,CREDIT,PAYMENT&DIRECT", , , ,NOT_QBP,NA
16783,16783,16783,16783,Comerica Bank - Treasury Services,http://www.comerica.com/,(877) 306-2001,https://www.comerica.com/personal-finance.html,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
11128,11128,11128,11128,Comerica Bank - Web Connect,http://www.comerica.com/,1-800-292-1300,https://webbanking.comerica.com/Comerica/login.aspx,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
15793,15793,15793,15793,Comerica Bank - eTreasury,https://www.comerica.com/,(877) 306-2001,https://www8.comerica.com/,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
3393,3393,3393,3393,Comm. Banking Co. of Fitzgerald,http://www.communitybankoffitzgerald.com,229-423-4321,https://secure.fundsxpress.com/start/CBCFGA,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
68073,68073,68073,68073,Commencement BIZ,https://www.commencementbank.com,(253) 284-1800,https://commencementbankbiz.cbzsecure.com/,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
68075,68075,68075,68075,Commencement BIZ QBDC,https://www.commencementbank.com/,253-284-1800,https://commencementbankbiz.cbzsecure.com/,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
68072,68072,68072,68072,Commencement Personal,https://www.commencementbank.com/,(253) 284-1800,https://commencementbank.cbzsecure.com/,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
68074,68074,68074,68074,Commencement Personal QBDC,https://www.commencementbank.com/,253-284-1800,https://commencementbank.cbzsecure.com/,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
11836,11836,11836,11836,Commerce Bank - Corinth,https://www.commerce-bank.com/,NA,https://cm.netteller.com/login2008/Authentication/Views/Login.aspx?fi=cnbcorinth&bn=6a716cd244704fd5&burlid=d1f79d67362296b0,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
4001,4001,4001,4001,"Commerce Bank - MO, KS, IL",http://www.commercebank.com,(800) 986-BANK,http://www.commercebank.com/persbanking/olb/pcBanking/HowToSignUp.html,ACTIVE,"BANKING,CREDIT,PAYMENT&DIRECT", , , ,NOT_QBP,NA
430,430,430,4001,"Commerce Bank - MO, KS, IL Web",https://www.commercebank.com/default.asp,1-800-986-BANK,https://banking.commercebank.com/CBI/Auth/Login,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
69461,69461,69461,69461,Commerce Bank MN,https://cbmn.bank/,507.256.7235,https://cbmn.bank/,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
68497,68497,68497,68497,Commerce Bank and Trust WP BIZ,https://www.cnbt-fl.com,4076228181,https://cnbtflbiz.cbzsecure.com,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
68498,68498,68498,68498,Commerce Bank and Trust WP BIZ�DC,https://www.cnbt-fl.com,4076228181,https://cnbtflbiz.cbzsecure.com,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
10957,10957,10957,10957,Commerce Bank of Arizona,http://www.commercebankaz.com,520-325-5200,https://commercebankaz.ebanking-services.com,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
14955,14955,14955,14955,Commerce Bank of Wyoming,https://www.commercebankwyoming.com/,307-362-4455,https://www.commercebankwyoming.net/pbi_pbi1151/login/104913970/2,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
54477,54477,54477,54477,Commerce Bank of Wyoming - Biz,http://www.commercebankwyoming.com/,307-362-4455,https://www.commercebankwyoming.biz/EBC_EBC1151/Login/104913970/,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
8060,8060,8060,8060,CommerceOne Bank,https://www.commerceonebank.com/,(205) 719-5750,https://go.commerceonebank.com/login,ACTIVE,"BANKING,PAYMENT&DIRECT", , , ,NOT_QBP,NA
8063,8063,8063,8060,CommerceOne Bank WC,https://www.commerceonebank.com/,(205) 719-5750,https://www.commerceonebank.com/,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
67677,67677,67677,67677,CommerceOne Bank-TM,https://www.commerceonebank.com/,205-719-5750,https://www.commerceonebank.com/,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
67678,67678,67678,67677,CommerceOne Bank-TM-DC,https://www.commerceonebank.com/,205-719-5750,https://www.commerceonebank.com/,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
2038,2038,2038,2038,CommerceWest Bank,https://www.cwbk.com/,(949) 251-6959,https://www.cwbk.com/,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
67210,67210,67210,67210,CommerceWest Bank - DC,https://www.cwbk.com/,(949) 251-6959,https://secure.fundsxpress.com/start/CWBICA,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
1291,1291,1291,1291,Commercial Bank,https://www.cbtcnet.com,731-642-3341,https://my.cbtcnet.com/login,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
9712,9712,9712,9712,Commercial Bank & Trust of PA QB,http://www.cnbthebankonline.com,800-684-2440,https://www.cnbthebankonline.com/onlineserv/CM,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
947,947,947,947,Commercial Bank - MI,http://www.commercial-bank.com,NA,https://www.olb-ebanking.com/072403554/login/,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
809,809,809,809,Commercial Bank - Parsons KS,https://www.commercialbank.net/,(620) 421-1000,https://my.commercialbank.net,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
7394,7394,7394,7394,Commercial Bank - SC WC,https://www.thecommercialbanksc.com/,NA,https://www.olb-ebanking.com/053206961/Enrollment/EnrollmentAdv.aspx?,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
67594,67594,67594,1291,Commercial Bank DC,https://www.cbtcnet.com/,731-642-3341,https://my.cbtcnet.com/enroll,ACTIVE,"BANKING,PAYMENT&DIRECT", , , ,NOT_QBP,NA
68666,68666,68666,68666,Commercial Bank Digital One,https://commercial-bank.com,800-365-1622,https://commercial-bank.com.ebanking-services.com,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
9875,9875,9875,9875,Commercial Bank Stl,http://www.commercialbank-stl.com/,314-434-4141,https://www.olb-ebanking.com/081006201/login/,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
4355,4355,4355,4355,Commercial Bank of CA -Business DC,http://www.cbcal.com,657-289-2550,http://www.cbcal.com,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
456,456,456,456,Commercial Bank of CA-Business,https://www.cbcal.com/,714-431-7000,https://cbcal.ebanking-services.com/EamWeb/account/login.aspx?appId=beb&brand=cbcal,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
15519,15519,15519,15519,Commercial Bank of Mott,http://www.cbmott.com/,701-824-2593,https://web15.secureinternetbank.com/PBI_PBI1151/Login/091301815,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
2689,2689,2689,2689,Commercial Bank of Ozark,https://www.cbozark.com,1-334-774-4931,https://my.cbozark.com,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
5240,5240,5240,5240,Commercial Bank of Ozark-DC,http://www.cbozark.com,(334) 774-4931,http://www.cbozark.com,ACTIVE,"BANKING,PAYMENT&DIRECT", , , ,NOT_QBP,NA
12025,12025,12025,12025,Commercial Bank of Texas - QB,https://www.cbtx.com,1-800-723-7601,https://www.cbtx.com/tob/live/usp-core/app/login/consumer,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
6586,6586,6586,6586,"Commercial Bank of Texas, NA-BBQB",https://www.cbtx.com,(936) 715-4100,https://cbtxonline.btbanking.com/onlineserv/CM/,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
6132,6132,6132,6132,"Commercial Bank, Harrogate,TN",http://www.cbtn.com/,1-423-869-5151,https://www.netteller.com/login2008/Authentication/Views/Login.aspx?returnUrl=%2fcbtn,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
17889,17889,17889,17889,Commercial Banking Company,http://www.cbcbank.com/,(229)242-7600,https://olb.cbcbank.com/OLBWeb/Auth/EnterUsername,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
69211,69211,69211,69211,Commercial Capital Bank - WC,https://comcapbank.com/,318-878-2274,https://www.olb-ebanking.com/111105302/login/,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
3562,3562,3562,3562,Commercial National Bank-Texarkana,http://www.cnbtxk.com,1-903-831-4561,https://secure.fundsxpress.com/start/ARK,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
7712,7712,7712,7712,"Commercial Savings Bank, Carroll",https://www.csbcarroll.com/,712-792-4346,https://csbcarroll.myebanking.net/,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
14376,14376,14376,14376,Commercial State Bank-Palmer,https://www.csbpalmer.com/,(972) 449-2283,https://www.telepc.net/csbpalmer/Login.aspx,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
68930,68930,68930,68930,Commodore Perry FCU,https://www.cpfcu.coop/,419-898-3366,https://www.itsme247.com/289/intuit,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
12701,12701,12701,12701,Common Cents Credit Union,http://www.commoncentscu.com/,409-842-5233,https://www.shareteccu.com/txcoastalcu,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
10617,10617,10617,10617,CommonWealth Central CU,https://www.commonwealthcu.org/,1-800-564-1588,https://onlinebanking.wealthcu.org/WealthCUOnline/uux.aspx#/login,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
63291,63291,63291,63291,CommonWealth One FCU,https://www.cofcu.org/,703-236-7676,https://cofcu.financialhost.org/Login,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
12740,12740,12740,12740,Commonwealth Business Bank - DC,https://www.cbb-bank.com,323-988-3039,https://www.cbb-bank.com,ACTIVE,"BANKING,PAYMENT&DIRECT", , , ,NOT_QBP,NA
11993,11993,11993,11993,Commonwealth Business Bank-BEB,https://www.cbb-bank.com/,323-988-3039,https://www.cbb-bank.com,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
4541,4541,4541,4541,Commonwealth Community Bank,https://www.cwcbankhb.com/,NA,https://cwcbankhb.myebanking.net/#/login,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
10295,10295,10295,10295,Commonwealth Credit Union,https://www.ccuky.org/,502-564-4775,https://www.ccuky.org/,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
16354,16354,16354,16354,Community 1st Bk NILA Bus,https://www.cfirstbank.com,(337)365-6677,https://www.cfirstbank.com,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
17757,17757,17757,17757,Community 1st CU,https://www.c1stcreditunion.com/,(641) 684-5448,https://secure.c1stcu.com/c1stcuonlinebanking/uux.aspx#/login,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
9098,9098,9098,9098,Community 1st Natl Bk - KS Bus,https://www.cfnb.bank/index.cfm,785-323-1111,https://www.cfnb.bank/index.cfm,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
6929,6929,6929,6929,Community BT - Waterloo - QB,https://onlinebanking.communitybt.com,319-291-2000,https://onlinebanking.communitybt.com,ACTIVE,"BANKING,PAYMENT&DIRECT", , , ,NOT_QBP,NA
18220,18220,18220,14599,Community BT - Waterloo - QB DC,https://www.communitybt.com/,507-433-8822,https://onlinebanking.communitybt.com/auth/SignIn?wa=wsignin1.0&wtrealm=https%3A%2F%2Fonlinebanking.communitybt.com%2Fbanking%2F&wctx=rm,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
14599,14599,14599,14599,Community BT - Waterloo-Business,https://www.communitybt.com,(319) 291.2000,https://businessonlinebanking.communitybt.com/communitybankandtrustonline/uux.aspx#/login,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
12198,12198,12198,12198,Community BT � Waterloo-Personal,https://www.communitybt.com/,319-273-8098,https://onlinebanking.communitybt.com/auth/SignIn?wa=wsignin1.0&wtrealm=https%3A%2F%2Fonlinebanking.communitybt.com%2Fbanking%2F&wctx=rm,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
5964,5964,5964,5964,Community Bank & Trust,http://www.cbthomebank.com/,1-417-451-1040,https://web15.secureinternetbank.com/PBI_PBI1151/login/101202257,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
17274,17274,17274,17274,Community Bank & Trust - Waco TX,https://www.cbtwaco.bank/,1-254-753-1521,https://online.cbtwaco.bank/CBTWacoOnline/Uux.aspx#/login,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
63696,63696,63696,63696,"Community Bank & Trust, IA",http://www.commbk.net/,NA,https://secure.commbk.net/Pages/Login.aspx,ACTIVE,BANKING&DIRECT, , , ,NOT_QBP,NA
